"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"B3GALT6",458.481526439932,-0.0644973066134037,0.181502171842091,0.540418758300541,0.831370166954253
"FAM132A",40.9037633162196,-0.0791150719229974,0.226063362232818,0.227200536524408,0.599004081458877
"RP5-902P8.12",5.64659174148677,0.0360011377392192,0.218792569974999,0.244832266061446,NA
"UBE2J2",1529.586408985,-0.056064473475644,0.114308562508746,0.556131870598785,0.838613940586202
"RP5-902P8.10",5.27938340052008,0.0128698878578532,0.212954455711066,0.756103578414567,NA
"SCNN1D",52.7815215089259,-0.0159401810462081,0.206769487696301,0.798146038551221,0.941619899348988
"ACAP3",651.136309855426,-0.0184988285852984,0.166276929922027,0.859790981366084,0.961091991852606
"PUSL1",385.350202883204,-0.0438061990754094,0.162235895725614,0.686279181825963,0.900684159859708
"CPSF3L",2344.79784776379,0.247123836931789,0.151975460972385,0.0375990507304942,0.264332240958052
"GLTPD1",366.600457299742,0.158640865936966,0.189768177302004,0.192034521182186,0.559277715172648
"TAS1R3",7.3439499882529,0.0594074304542487,0.222185903454736,0.239205638509689,0.612153970158561
"DVL1",1854.14964107956,0.0347154580856246,0.183353906493032,0.731657605545438,0.916752661488327
"MXRA8",1621.09449075302,0.0477287597698838,0.211504697737653,0.486705458266385,0.804432516996442
"AURKAIP1",3157.00532703003,0.0225305468748089,0.161156265768516,0.836895915944073,0.953981422328882
"CCNL2",1816.51866691977,0.528195190933177,0.247665971335673,0.00303630598036197,0.0644723116109643
"RP4-758J18.2",491.335663529297,-0.0369069751666058,0.162651876376684,0.729991080734797,0.91598487196782
"MRPL20",1470.24600786158,0.0772930294113679,0.179656890007701,0.47587644933347,0.799004759571456
"RP4-758J18.13",77.9810094873965,0.126250919032393,0.238718748535048,0.179158964345864,0.541604586055063
"ANKRD65",59.189136627793,-0.17576054621498,0.312506337543479,0.0322157554591733,0.245635242025084
"RP4-758J18.7",3.23745056565713,-0.00835141001564398,0.21505097942705,0.751228212420021,NA
"TMEM88B",33.8294804901087,0.0317798086373529,0.210530843171506,0.598809082534702,0.859647037581533
"RP4-758J18.10",33.1661780777321,0.0501244228063055,0.212962632793599,0.451608783801459,0.783144593580318
"VWA1",1018.34791893953,0.169873386723182,0.267979140935973,0.108725758876526,0.435189498583383
"ATAD3C",20.1169078736724,-0.0148121629001541,0.210053717850594,0.77818992151209,0.933883790189482
"ATAD3B",1562.59778625954,0.16429351529698,0.261570405785556,0.120342391514998,0.45415634480946
"ATAD3A",1675.43536091259,0.117045559182934,0.206963238656906,0.285451539231293,0.654166301713402
"TMEM240",65.5066936119081,-0.0345456356015146,0.201102243136783,0.667647521894969,0.892347989241038
"SSU72",2770.71841856711,-0.116379525808539,0.160398314148733,0.31003212589758,0.678134405219171
"AL645728.1",14.2070154752463,-0.0197814753900623,0.207383667147159,0.7513097376277,0.923715201993562
"C1orf233",406.007438870975,-0.0389592518462294,0.194484877877367,0.666573464790055,0.892344597824404
"RP11-345P4.9",62.2585047139759,-0.13572477970719,0.248740811816963,0.145715134842471,0.491134654770581
"MIB2",685.015281676666,-0.0406740464969677,0.156727867172886,0.707809559951364,0.907697456553392
"MMP23B",54.1283176688345,0.03585464977488,0.206732630272002,0.617438894845825,0.867119294148445
"CDK11B",614.000908998448,-0.122571703770466,0.13531835383812,0.256474110933369,0.629729483956439
