"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PALB2",695.153511255671,1.60211349438396,0.362731354017716,2.90116608762399e-06,2.07853356895084e-05
"CTD-2196E14.3",3.57760707872096,0.414524111887678,1.05668077949584,0.277957561934922,NA
"DCTN5",1294.26240894526,0.151810097582322,0.28833191941587,0.584195393585453,0.701205973485609
"CTD-2196E14.9",89.3600590116884,0.879968727459326,0.652454739317106,0.0911115121334959,0.170881578740783
"CTD-2196E14.4",35.6207986733678,0.229375132064865,0.574992398996281,0.632669380512898,0.740997536160614
"PLK1",2646.64027124255,0.510120455086752,0.709957796332661,0.336052528817513,0.471170212253688
"CTD-2196E14.5",4.00730795215741,0.604823008459718,1.24687531719654,0.0716760660886096,0.141387327734001
"ERN2",39.2597468726939,2.73672066507533,1.33303640423856,0.00303421529613065,0.0102585102757734
"CHP2",151.052767353536,10.0799942367803,2.75064271721084,1.28943694336183e-10,1.93792569850287e-09
"PRKCB",399.417602065466,11.6357052125269,2.84665484782959,1.78155811122907e-13,4.0984949387482e-12
"RBBP6",2170.0115262577,0.827369994926316,0.455777477638501,0.0417754297572658,0.0920102817499034
"CTD-2540M10.1",3.11248689334603,0.372846364391231,1.07671047638857,0.26297743060787,NA
"TNRC6A",2643.28087828858,1.04802998216309,0.395614123274723,0.00393902479142163,0.0128678147807654
"CTD-2515A14.1",4.73894939313618,0.484909082119028,1.05411434522896,0.268978664663577,0.399218395948993
"SLC5A11",8.37841896873727,0.0582294586255852,0.925737793487288,0.884768264651967,0.927563000063455
"ARHGAP17",990.559837283903,-0.481951353045963,0.372225515704078,0.161960634679096,0.270711866382694
"RP11-266L9.5",11.3713421761094,0.316550924985691,0.856541838040276,0.527660163029491,0.652924686118761
"RP11-449H11.1",6.07898171071761,0.102352503601886,0.902623904273437,0.81376643246474,0.878361919964041
"LCMT1",1079.02729312038,0.669652088446983,0.316771445618871,0.0258848302585117,0.0622884024011003
"RP11-266L9.2",7.46518244609469,0.344441286450773,0.992745324365588,0.390646103086561,0.525476551108661
"ZKSCAN2",296.540849263256,0.791157861302884,0.405701669938399,0.0332510279209068,0.0764552648641505
"HS3ST4",48.3673141432265,7.64337013932,2.64534753573831,1.60587426396598e-06,1.21232387783248e-05
"KDM8",99.2657383180376,0.071927392667789,0.487400423318971,0.868385257511912,0.916628650619484
"CTD-3203P2.1",2.24030228075649,-0.224261986169834,1.0523309500708,0.205469426407317,NA
"NSMCE1",537.276057626254,-1.23831238182088,0.415254852716217,0.00113892718592408,0.00438273798390891
"CTD-3203P2.2",2.96493500879408,0.496345912966022,1.1566993700574,0.126567149035936,NA
"IL4R",521.09141550349,-1.36544627385129,0.381764240204971,0.000111491463151192,0.000560573343233635
"IL21R",33.4607089715914,-2.30979131000836,1.14838128484236,0.00407220196855758,0.0132260179480684
"GTF3C1",2726.6725326566,0.588685593438421,0.36486953917414,0.0829229009519393,0.158683436669013
"KIAA0556",408.343840357239,-0.788449134426458,0.405888688463804,0.0336123092426311,0.0769879747992245
"GSG1L",8.17385103560618,1.42445834721562,3.20373673271509,0.00924457773029675,0.0264529908331539
"XPO6",2571.93915251436,-0.612516432339878,0.368146873849547,0.0724435646384237,0.142448325264536
"RP11-57A19.2",50.9140758731113,8.0928368569053,2.65018614444497,2.98763973128269e-07,2.57782440123624e-06
"SBK1",1042.25518130773,7.4593056386077,0.735294775271869,1.25736865760274e-24,1.0098242031372e-22
"NPIPB6",9.89447086876087,0.771829217074916,1.37427215024061,0.0596623988932488,0.122386152347725
"EIF3CL",8.97014766948358,0.303357197117084,0.848951367066868,0.549191160733592,0.671831156099368
